Amplitude (LSB) - Signal,Time (us)
-12471,0.000000
-12315,0.000977
-12176,0.001953
-11913,0.002930
-11625,0.003906
-11402,0.004883
-11031,0.005859
-10612,0.006836
-10198,0.007812
-9863,0.008789
-9400,0.009766
-8834,0.010742
-8291,0.011719
-7597,0.012695
-7023,0.013672
-6433,0.014648
-5755,0.015625
-5089,0.016602
-4359,0.017578
-3613,0.018555
-2955,0.019531
-2197,0.020508
-1416,0.021484
-0650,0.022461
00267,0.023438
01077,0.024414
01862,0.025391
02277,0.026367
02963,0.027344
03904,0.028320
04622,0.029297
05221,0.030273
06034,0.031250
06624,0.032227
07254,0.033203
08000,0.034180
08579,0.035156
09081,0.036133
09448,0.037109
09851,0.038086
10357,0.039062
10684,0.040039
11179,0.041016
11522,0.041992
11785,0.042969
11976,0.043945
12224,0.044922
12359,0.045898
12495,0.046875
12551,0.047852
12519,0.048828
12455,0.049805
12343,0.050781
12327,0.051758
12112,0.052734
11801,0.053711
11530,0.054688
11187,0.055664
10832,0.056641
10397,0.057617
09919,0.058594
09464,0.059570
08941,0.060547
08371,0.061523
07813,0.062500
07239,0.063477
06580,0.064453
05930,0.065430
05240,0.066406
04455,0.067383
03665,0.068359
03043,0.069336
02237,0.070312
01468,0.071289
00742,0.072266
-0036,0.073242
-0786,0.074219
-1551,0.075195
-2297,0.076172
-3035,0.077148
-3793,0.078125
-4523,0.079102
-5161,0.080078
-5875,0.081055
-6529,0.082031
-7127,0.083008
-7749,0.083984
-8339,0.084961
-9169,0.085938
-9568,0.086914
-9863,0.087891
-10349,0.088867
-10820,0.089844
-11123,0.090820
-11502,0.091797
-11761,0.092773
-11905,0.093750
-12124,0.094727
-12343,0.095703
-12511,0.096680
-12471,0.097656
-12415,0.098633
-12447,0.099609
-12240,0.100586
-12160,0.101562
-12044,0.102539
-11777,0.103516
-11426,0.104492
-11107,0.105469
-10796,0.106445
-10373,0.107422
-9974,0.108398
-9480,0.109375
-8977,0.110352
-8371,0.111328
-7825,0.112305
-7223,0.113281
-6608,0.114258
-5946,0.115234
-5332,0.116211
-4670,0.117188
-3920,0.118164
-3163,0.119141
-2389,0.120117
-1687,0.121094
-0865,0.122070
-0084,0.123047
00666,0.124023
01368,0.125000
02098,0.125977
02828,0.126953
03589,0.127930
04347,0.128906
05149,0.129883
05743,0.130859
06345,0.131836
07095,0.132812
07685,0.133789
08267,0.134766
08846,0.135742
09384,0.136719
09895,0.137695
10309,0.138672
10760,0.139648
11187,0.140625
11506,0.141602
11801,0.142578
12048,0.143555
12144,0.144531
12311,0.145508
12511,0.146484
12670,0.147461
12631,0.148438
12511,0.149414
12439,0.150391
12295,0.151367
12128,0.152344
11905,0.153320
11633,0.154297
11275,0.155273
10987,0.156250
10565,0.157227
10222,0.158203
09635,0.159180
09177,0.160156
08762,0.161133
08088,0.162109
07466,0.163086
06864,0.164062
06210,0.165039
05532,0.166016
04822,0.166992
04156,0.167969
03370,0.168945
02624,0.169922
01878,0.170898
01025,0.171875
00371,0.172852
-0459,0.173828
-1280,0.174805
-1966,0.175781
-2804,0.176758
-3446,0.177734
-4168,0.178711
-4957,0.179688
-5607,0.180664
-6297,0.181641
-6896,0.182617
-7558,0.183594
-8132,0.184570
-8754,0.185547
-9177,0.186523
-9719,0.187500
-10222,0.188477
-10624,0.189453
-10924,0.190430
-11330,0.191406
-11602,0.192383
-11889,0.193359
-12032,0.194336
-12248,0.195312
-12331,0.196289
-12423,0.197266
-12431,0.198242
-12391,0.199219
-12303,0.200195
-12184,0.201172
-12024,0.202148
-11801,0.203125
-11582,0.204102
-11247,0.205078
-10924,0.206055
-10549,0.207031
-10078,0.208008
-9671,0.208984
-9185,0.209961
-8714,0.210938
-8204,0.211914
-7677,0.212891
-6561,0.213867
-6050,0.214844
-5619,0.215820
-4993,0.216797
-4172,0.217773
-3466,0.218750
-2700,0.219727
-1958,0.220703
-1208,0.221680
-0435,0.222656
00347,0.223633
01240,0.224609
02046,0.225586
02732,0.226562
03418,0.227539
04032,0.228516
04838,0.229492
05591,0.230469
06313,0.231445
06927,0.232422
07589,0.233398
08076,0.234375
08694,0.235352
09201,0.236328
09751,0.237305
10142,0.238281
10517,0.239258
10856,0.240234
11290,0.241211
11594,0.242188
11984,0.243164
12184,0.244141
12351,0.245117
12415,0.246094
12559,0.247070
12519,0.248047
12583,0.249023
12551,0.250000
12367,0.250977
12152,0.251953
11968,0.252930
11825,0.253906
11570,0.254883
11219,0.255859
10844,0.256836
10445,0.257812
09927,0.258789
09368,0.259766
08818,0.260742
08347,0.261719
07853,0.262695
07167,0.263672
06481,0.264648
05787,0.265625
05085,0.266602
04351,0.267578
03569,0.268555
02812,0.269531
02189,0.270508
01432,0.271484
00618,0.272461
-0076,0.273438
-0881,0.274414
-1655,0.275391
-2381,0.276367
-3139,0.277344
-3928,0.278320
-4630,0.279297
-5308,0.280273
-6034,0.281250
-6696,0.282227
-7258,0.283203
-7845,0.284180
-8443,0.285156
-8969,0.286133
-9536,0.287109
-9986,0.288086
-10477,0.289062
-10876,0.290039
-11167,0.291016
-11482,0.291992
-11737,0.292969
-11953,0.293945
-12096,0.294922
-12256,0.295898
-12391,0.296875
-12451,0.297852
-12403,0.298828
-12359,0.299805
-12303,0.300781
-12136,0.301758
-11877,0.302734
-11705,0.303711
-11338,0.304688
-11027,0.305664
-10672,0.306641
-10266,0.307617
-9815,0.308594
-9376,0.309570
-8862,0.310547
-8275,0.311523
-7637,0.312500
-7031,0.313477
-6393,0.314453
-5651,0.315430
-5153,0.316406
-4455,0.317383
-3649,0.318359
-2955,0.319336
-2269,0.320312
-1344,0.321289
-0702,0.322266
00060,0.323242
00889,0.324219
01615,0.325195
02321,0.326172
03083,0.327148
03936,0.328125
04574,0.329102
05240,0.330078
05930,0.331055
06600,0.332031
07294,0.333008
07861,0.333984
08427,0.334961
09017,0.335938
09528,0.336914
10054,0.337891
10541,0.338867
10868,0.339844
11195,0.340820
11506,0.341797
11897,0.342773
12128,0.343750
12224,0.344727
12467,0.345703
12583,0.346680
12662,0.347656
12607,0.348633
12551,0.349609
12487,0.350586
12351,0.351562
12128,0.352539
11881,0.353516
11562,0.354492
11195,0.355469
11003,0.356445
10676,0.357422
10130,0.358398
09615,0.359375
09141,0.360352
08583,0.361328
07972,0.362305
07342,0.363281
06776,0.364258
06098,0.365234
05428,0.366211
04814,0.367188
04032,0.368164
03322,0.369141
02572,0.370117
01847,0.371094
00993,0.372070
00183,0.373047
-0546,0.374023
-1352,0.375000
-2046,0.375977
-2768,0.376953
-3534,0.377930
-4235,0.378906
-4957,0.379883
-5695,0.380859
-6361,0.381836
-6991,0.382812
-7653,0.383789
-8275,0.384766
-8762,0.385742
-9272,0.386719
-9735,0.387695
-10246,0.388672
-10672,0.389648
-10979,0.390625
-11326,0.391602
-11649,0.392578
-11889,0.393555
-12016,0.394531
-12176,0.395508
-12280,0.396484
-12327,0.397461
-12351,0.398438
-12307,0.399414
-12295,0.400391
-12128,0.401367
-11945,0.402344
-11793,0.403320
-11542,0.404297
-11155,0.405273
-10804,0.406250
-10429,0.407227
-10006,0.408203
-9468,0.409180
-9057,0.410156
-8515,0.411133
-7857,0.412109
-7286,0.413086
-6752,0.414062
-6058,0.415039
-5372,0.416016
-4686,0.416992
-3916,0.417969
-3131,0.418945
-2433,0.419922
-1775,0.420898
-0993,0.421875
-0124,0.422852
00495,0.423828
01272,0.424805
02126,0.425781
02844,0.426758
03470,0.427734
04279,0.428711
05045,0.429688
05667,0.430664
06361,0.431641
07055,0.432617
07693,0.433594
08244,0.434570
08786,0.435547
09296,0.436523
09823,0.437500
10270,0.438477
10716,0.439453
11171,0.440430
11482,0.441406
11761,0.442383
11976,0.443359
12168,0.444336
12319,0.445312
12391,0.446289
12547,0.447266
12591,0.448242
12567,0.449219
12535,0.450195
12439,0.451172
12216,0.452148
11976,0.453125
11721,0.454102
11458,0.455078
11139,0.456055
10732,0.457031
10389,0.458008
09911,0.458984
09392,0.459961
08818,0.460938
08271,0.461914
07669,0.462891
07047,0.463867
06329,0.464844
05627,0.465820
05009,0.466797
04343,0.467773
03641,0.468750
02836,0.469727
02054,0.470703
01328,0.471680
00522,0.472656
-0219,0.473633
-1057,0.474609
-1771,0.475586
-2469,0.476562
-3266,0.477539
-3952,0.478516
-4702,0.479492
-5384,0.480469
-6090,0.481445
-6672,0.482422
-7362,0.483398
-8076,0.484375
-8507,0.485352
-9045,0.486328
-9599,0.487305
-9942,0.488281
-10421,0.489258
-10816,0.490234
-11147,0.491211
-11482,0.492188
-11797,0.493164
-12016,0.494141
-12216,0.495117
-12303,0.496094
-12359,0.497070
-12351,0.498047
-12303,0.499023
-12280,0.500000
-12180,0.500977
-12120,0.501953
-11889,0.502930
-11618,0.503906
-11298,0.504883
-10971,0.505859
-10577,0.506836
-10198,0.507812
-9671,0.508789
-9209,0.509766
-8778,0.510742
-8148,0.511719
-7526,0.512695
-6991,0.513672
-6433,0.514648
-5667,0.515625
-4882,0.516602
-4263,0.517578
-3506,0.518555
-2804,0.519531
-2046,0.520508
-1328,0.521484
-0459,0.522461
00307,0.523438
00997,0.524414
01783,0.525391
02592,0.526367
03250,0.527344
04008,0.528320
04838,0.529297
05476,0.530273
06098,0.531250
06672,0.532227
07398,0.533203
07960,0.534180
08571,0.535156
09209,0.536133
09599,0.537109
10054,0.538086
10493,0.539062
11003,0.540039
11370,0.541016
11618,0.541992
11960,0.542969
12184,0.543945
12335,0.544922
12503,0.545898
12638,0.546875
12623,0.547852
12583,0.548828
12623,0.549805
12471,0.550781
12232,0.551758
12080,0.552734
11865,0.553711
11618,0.554688
11219,0.555664
10880,0.556641
10485,0.557617
10110,0.558594
09568,0.559570
08993,0.560547
08523,0.561523
07964,0.562500
07294,0.563477
06652,0.564453
06002,0.565430
05280,0.566406
04519,0.567383
03865,0.568359
03083,0.569336
02341,0.570312
01619,0.571289
00826,0.572266
00076,0.573242
-0698,0.574219
-1527,0.575195
-2277,0.576172
-3051,0.577148
-3753,0.578125
-4475,0.579102
-5141,0.580078
-5835,0.581055
-6497,0.582031
-7103,0.583008
-7717,0.583984
-8315,0.584961
-8937,0.585938
-9400,0.586914
-9935,0.587891
-10349,0.588867
-10756,0.589844
-11051,0.590820
-11338,0.591797
-11633,0.592773
-11873,0.593750
-12092,0.594727
-12224,0.595703
-12343,0.596680
-12375,0.597656
-12375,0.598633
-12343,0.599609
-12192,0.600586
-11992,0.601562
-11813,0.602539
-11625,0.603516
-11378,0.604492
-11083,0.605469
-10772,0.606445
-10333,0.607422
-9895,0.608398
-9416,0.609375
-8898,0.610352
-8387,0.611328
-7769,0.612305
-7151,0.613281
-6521,0.614258
-5902,0.615234
-5308,0.616211
-4566,0.617188
-3809,0.618164
-2987,0.619141
-2269,0.620117
-1519,0.621094
-0770,0.622070
00012,0.623047
00742,0.624023
01472,0.625000
02233,0.625977
02895,0.626953
03725,0.627930
04507,0.628906
05165,0.629883
05867,0.630859
06537,0.631836
07199,0.632812
07817,0.633789
08339,0.634766
08926,0.635742
09400,0.636719
09950,0.637695
10421,0.638672
10768,0.639648
11131,0.640625
11498,0.641602
11881,0.642578
12008,0.643555
12224,0.644531
12343,0.645508
12511,0.646484
12599,0.647461
12686,0.648438
12599,0.649414
12495,0.650391
12407,0.651367
12240,0.652344
11945,0.653320
11713,0.654297
11402,0.655273
11019,0.656250
10676,0.657227
10270,0.658203
09755,0.659180
09336,0.660156
08706,0.661133
08040,0.662109
07514,0.663086
06888,0.664062
06249,0.665039
05556,0.666016
04822,0.666992
04180,0.667969
03466,0.668945
02708,0.669922
01942,0.670898
01073,0.671875
00323,0.672852
-0379,0.673828
-1129,0.674805
-1926,0.675781
-2660,0.676758
-3322,0.677734
-4028,0.678711
-4814,0.679688
-5456,0.680664
-6194,0.681641
-6836,0.682617
-7486,0.683594
-8028,0.684570
-8594,0.685547
-9121,0.686523
-9592,0.687500
-10014,0.688477
-10537,0.689453
-10979,0.690430
-11203,0.691406
-11506,0.692383
-11849,0.693359
-12088,0.694336
-12184,0.695312
-12276,0.696289
-12335,0.697266
-12311,0.698242
-12367,0.699219
-12311,0.700195
-12176,0.701172
-12144,0.702148
-11825,0.703125
-11566,0.704102
-11263,0.705078
-10884,0.706055
-10461,0.707031
-10054,0.708008
-9584,0.708984
-9121,0.709961
-8571,0.710938
-8060,0.711914
-7414,0.712891
-6840,0.713867
-6114,0.714844
-5404,0.715820
-4806,0.716797
-4052,0.717773
-3298,0.718750
-2644,0.719727
-1870,0.720703
-1153,0.721680
-0379,0.722656
00371,0.723633
01105,0.724609
01946,0.725586
02732,0.726562
03474,0.727539
04184,0.728516
04830,0.729492
05575,0.730469
06202,0.731445
06792,0.732422
07502,0.733398
08132,0.734375
08750,0.735352
09300,0.736328
09823,0.737305
10277,0.738281
10636,0.739258
11111,0.740234
11370,0.741211
11713,0.742188
12000,0.743164
12184,0.744141
12471,0.745117
12455,0.746094
12591,0.747070
12662,0.748047
12599,0.749023
12511,0.750000
12471,0.750977
12256,0.751953
12104,0.752930
11793,0.753906
11514,0.754883
11167,0.755859
10824,0.756836
10429,0.757812
10006,0.758789
09432,0.759766
08926,0.760742
08435,0.761719
07797,0.762695
07199,0.763672
06497,0.764648
05962,0.765625
05149,0.766602
04479,0.767578
03673,0.768555
02995,0.769531
02205,0.770508
01440,0.771484
00698,0.772461
-0108,0.773438
-0865,0.774414
-1567,0.775391
-2401,0.776367
-3131,0.777344
-3896,0.778320
-4598,0.779297
-5300,0.780273
-5930,0.781250
-6561,0.782227
-7286,0.783203
-7877,0.784180
-8451,0.785156
-8977,0.786133
-9520,0.787109
-9966,0.788086
-10453,0.789062
-10796,0.790039
-11115,0.791016
-11490,0.791992
-11697,0.792969
-11897,0.793945
-12144,0.794922
-12272,0.795898
-12383,0.796875
-12435,0.797852
-12427,0.798828
-12351,0.799805
-12208,0.800781
-12096,0.801758
-11941,0.802734
-11705,0.803711
-11434,0.804688
-11107,0.805664
-10744,0.806641
-10313,0.807617
-9799,0.808594
-9376,0.809570
-8802,0.810547
-8267,0.811523
-7781,0.812500
-7103,0.813477
-6493,0.814453
-5819,0.815430
-5161,0.816406
-4415,0.817383
-3697,0.818359
-2955,0.819336
-2237,0.820312
-1432,0.821289
-0718,0.822266
00020,0.823242
00810,0.824219
01591,0.825195
02369,0.826172
03083,0.827148
03880,0.828125
04590,0.829102
05232,0.830078
05938,0.831055
06608,0.832031
07183,0.833008
07825,0.833984
08491,0.834961
09025,0.835938
09444,0.836914
10006,0.837891
10429,0.838867
10852,0.839844
11203,0.840820
11510,0.841797
11857,0.842773
11976,0.843750
12272,0.844727
12379,0.845703
12551,0.846680
12567,0.847656
12583,0.848633
12495,0.849609
12447,0.850586
12256,0.851562
12096,0.852539
11849,0.853516
11618,0.854492
11370,0.855469
10995,0.856445
10533,0.857422
10150,0.858398
09647,0.859375
09117,0.860352
08579,0.861328
08008,0.862305
07374,0.863281
06752,0.864258
06190,0.865234
05340,0.866211
04598,0.867188
04072,0.868164
03294,0.869141
02528,0.870117
01775,0.871094
01009,0.872070
00175,0.873047
-0506,0.874023
-1288,0.875000
-2174,0.875977
-2816,0.876953
-3573,0.877930
-4323,0.878906
-4989,0.879883
-5719,0.880859
-6409,0.881836
-7055,0.882812
-7661,0.883789
-8331,0.884766
-8806,0.885742
-9400,0.886719
-9863,0.887695
-10262,0.888672
-10680,0.889648
-10995,0.890625
-11358,0.891602
-11657,0.892578
-11841,0.893555
-12136,0.894531
-12232,0.895508
-12447,0.896484
-12423,0.897461
-12407,0.898438
-12411,0.899414
-12319,0.900391
-12168,0.901367
-11953,0.902344
-11817,0.903320
-11530,0.904297
-11203,0.905273
-10868,0.906250
-10461,0.907227
-10062,0.908203
-9627,0.909180
-9129,0.910156
-8555,0.911133
-7936,0.912109
-7342,0.913086
-6760,0.914062
-6114,0.915039
-5432,0.916016
-4782,0.916992
-4036,0.917969
-3266,0.918945
-2517,0.919922
-1779,0.920898
-1017,0.921875
-0235,0.922852
00534,0.923828
01208,0.924805
02006,0.925781
02748,0.926758
03526,0.927734
04231,0.928711
04949,0.929688
05691,0.930664
06305,0.931641
07003,0.932617
07653,0.933594
08108,0.934570
08662,0.935547
09217,0.936523
09791,0.937500
10214,0.938477
10636,0.939453
11075,0.940430
11394,0.941406
11729,0.942383
11877,0.943359
12192,0.944336
12327,0.945312
12431,0.946289
12467,0.947266
12535,0.948242
12479,0.949219
12487,0.950195
12303,0.951172
12176,0.952148
11960,0.953125
11697,0.954102
11426,0.955078
11051,0.956055
10589,0.957031
10262,0.958008
09855,0.958984
09320,0.959961
08754,0.960938
08192,0.961914
07693,0.962891
07023,0.963867
06337,0.964844
05635,0.965820
04925,0.966797
04263,0.967773
03569,0.968750
02772,0.969727
01998,0.970703
01208,0.971680
00530,0.972656
-0299,0.973633
-1017,0.974609
-1823,0.975586
-2532,0.976562
-3282,0.977539
-4000,0.978516
-4710,0.979492
-5496,0.980469
-6138,0.981445
-6840,0.982422
-7394,0.983398
-7996,0.984375
-8523,0.985352
-9272,0.986328
-9584,0.987305
-9887,0.988281
-10708,0.989258
-10916,0.990234
-11083,0.991211
-11633,0.992188
-11837,0.993164
-11881,0.994141
-12240,0.995117
-12375,0.996094
-12319,0.997070
-12447,0.998047
-12511,0.999023
-12295,1.000000
-12236,1.000977
-12184,1.001953
-11937,1.002930
-11641,1.003906
-11426,1.004883
-11059,1.005859
-10569,1.006836
-10230,1.007812
-9775,1.008789
-9352,1.009766
-8818,1.010742
-8148,1.011719
-7613,1.012695
-7039,1.013672
-6369,1.014648
-5683,1.015625
-5017,1.016602
-4287,1.017578
-3502,1.018555
-2979,1.019531
-2174,1.020508
-1368,1.021484
-0610,1.022461
00076,1.023438
00885,1.024414
01687,1.025391
02429,1.026367
03202,1.027344
03904,1.028320
04670,1.029297
05332,1.030273
05978,1.031250
06632,1.032227
07274,1.033203
08012,1.034180
08491,1.035156
09105,1.036133
09576,1.037109
09938,1.038086
10525,1.039062
10995,1.040039
11223,1.041016
11498,1.041992
11873,1.042969
12112,1.043945
12224,1.044922
12327,1.045898
12487,1.046875
12559,1.047852
12523,1.048828
12367,1.049805
12367,1.050781
12208,1.051758
12048,1.052734
11945,1.053711
11538,1.054688
11155,1.055664
10800,1.056641
10437,1.057617
10070,1.058594
09472,1.059570
08957,1.060547
08427,1.061523
07893,1.062500
07231,1.063477
06572,1.064453
05930,1.065430
05240,1.066406
04550,1.067383
03793,1.068359
02987,1.069336
02269,1.070312
01563,1.071289
00786,1.072266
00060,1.073242
-0786,1.074219
-1535,1.075195
-2293,1.076172
-3083,1.077148
-3801,1.078125
-4539,1.079102
-5244,1.080078
-5914,1.081055
-6608,1.082031
-7183,1.083008
-7905,1.083984
-8419,1.084961
-8937,1.085938
-9464,1.086914
-9974,1.087891
-10413,1.088867
-10828,1.089844
-11131,1.090820
-11482,1.091797
-11745,1.092773
-11992,1.093750
-12180,1.094727
-12327,1.095703
-12439,1.096680
-12487,1.097656
-12535,1.098633
-12415,1.099609
-12359,1.100586
-12144,1.101562
-12020,1.102539
-11785,1.103516
-11498,1.104492
-11163,1.105469
-10884,1.106445
-10453,1.107422
-10002,1.108398
-9584,1.109375
-9049,1.110352
-8471,1.111328
-7865,1.112305
-7286,1.113281
-6632,1.114258
-5986,1.115234
-5332,1.116211
-4630,1.117188
-3904,1.118164
-3139,1.119141
-2381,1.120117
-1695,1.121094
-0857,1.122070
-0136,1.123047
00602,1.124023
01376,1.125000
02122,1.125977
02911,1.126953
03609,1.127930
04299,1.128906
05085,1.129883
05771,1.130859
06409,1.131836
07047,1.132812
07637,1.133789
08236,1.134766
08758,1.135742
09320,1.136719
09799,1.137695
10230,1.138672
10636,1.139648
11131,1.140625
11402,1.141602
11697,1.142578
11984,1.143555
12144,1.144531
12288,1.145508
12375,1.146484
12479,1.147461
12511,1.148438
12423,1.149414
12375,1.150391
12288,1.151367
12040,1.152344
11849,1.153320
11602,1.154297
11283,1.155273
10900,1.156250
10565,1.157227
10118,1.158203
09675,1.159180
09137,1.160156
08579,1.161133
08040,1.162109
07470,1.163086
06800,1.164062
06138,1.165039
05428,1.166016
04686,1.166992
04004,1.167969
03266,1.168945
02556,1.169922
01723,1.170898
00961,1.171875
00275,1.172852
-0459,1.173828
-1288,1.174805
-2078,1.175781
-2820,1.176758
-3601,1.177734
-4287,1.178711
-5101,1.179688
-5687,1.180664
-6305,1.181641
-6931,1.182617
-7613,1.183594
-8204,1.184570
-8710,1.185547
-9336,1.186523
-9783,1.187500
-10309,1.188477
-10828,1.189453
-11099,1.190430
-11426,1.191406
-11705,1.192383
-11945,1.193359
-12184,1.194336
-12343,1.195312
-12443,1.196289
-12535,1.197266
-12607,1.198242
-12583,1.199219
-12447,1.200195
-12256,1.201172
-12200,1.202148
-11984,1.203125
-11645,1.204102
-11378,1.205078
-11027,1.206055
-10740,1.207031
-10270,1.208008
-9847,1.208984
-9304,1.209961
-8690,1.210938
-8164,1.211914
-7558,1.212891
-6931,1.213867
-6329,1.214844
-5651,1.215820
-4941,1.216797
-4319,1.217773
-3617,1.218750
-2820,1.219727
-2054,1.220703
-1232,1.221680
-0562,1.222656
00267,1.223633
00985,1.224609
01747,1.225586
02548,1.226562
03234,1.227539
03944,1.228516
04630,1.229492
05384,1.230469
06090,1.231445
06728,1.232422
07410,1.233398
08020,1.234375
08535,1.235352
09041,1.236328
09460,1.237305
10014,1.238281
10461,1.239258
10840,1.240234
11235,1.241211
11625,1.242188
11801,1.243164
12040,1.244141
12144,1.245117
12343,1.246094
12327,1.247070
12383,1.248047
12399,1.249023
12264,1.250000
12216,1.250977
12080,1.251953
11937,1.252930
11673,1.253906
11378,1.254883
11015,1.255859
10640,1.256836
10110,1.257812
09727,1.258789
09205,1.259766
08710,1.260742
08148,1.261719
07637,1.262695
07031,1.263672
06289,1.264648
05579,1.265625
04949,1.266602
04263,1.267578
03549,1.268555
02875,1.269531
02221,1.270508
01153,1.271484
00323,1.272461
-0291,1.273438
-0961,1.274414
-1847,1.275391
-2560,1.276367
-3282,1.277344
-4128,1.278320
-4726,1.279297
-5436,1.280273
-6034,1.281250
-6880,1.282227
-7526,1.283203
-8096,1.284180
-8666,1.285156
-9129,1.286133
-9663,1.287109
-10242,1.288086
-10605,1.289062
-10979,1.290039
-11271,1.291016
-11602,1.291992
-11841,1.292969
-12072,1.293945
-12327,1.294922
-12399,1.295898
-12423,1.296875
-12483,1.297852
-12491,1.298828
-12471,1.299805
-12431,1.300781
-12264,1.301758
-12064,1.302734
-11753,1.303711
-11578,1.304688
-11382,1.305664
-10804,1.306641
-10397,1.307617
-10030,1.308594
-9512,1.309570
-8949,1.310547
-8491,1.311523
-7893,1.312500
-7231,1.313477
-6656,1.314453
-6114,1.315430
-5296,1.316406
-4479,1.317383
-3793,1.318359
-3107,1.319336
-2301,1.320312
-1591,1.321289
-0889,1.322266
-0068,1.323242
00849,1.324219
01488,1.325195
02305,1.326172
03027,1.327148
03849,1.328125
04423,1.329102
05264,1.330078
05954,1.331055
06441,1.332031
07127,1.333008
07661,1.333984
08307,1.334961
08882,1.335938
09388,1.336914
09815,1.337891
10293,1.338867
10732,1.339844
11099,1.340820
11406,1.341797
11753,1.342773
11929,1.343750
12136,1.344727
12295,1.345703
12447,1.346680
12423,1.347656
12455,1.348633
12383,1.349609
12295,1.350586
12160,1.351562
11953,1.352539
11769,1.353516
11506,1.354492
11179,1.355469
10828,1.356445
10429,1.357422
10014,1.358398
09536,1.359375
09101,1.360352
08527,1.361328
07857,1.362305
07286,1.363281
06632,1.364258
05910,1.365234
05340,1.366211
04622,1.367188
03857,1.368164
03123,1.369141
02385,1.370117
01527,1.371094
00810,1.372070
00036,1.373047
-0746,1.374023
-1488,1.375000
-2142,1.375977
-2971,1.376953
-3677,1.377930
-4363,1.378906
-5085,1.379883
-5875,1.380859
-6592,1.381836
-7167,1.382812
-7797,1.383789
-8347,1.384766
-8914,1.385742
-9312,1.386719
-9919,1.387695
-10349,1.388672
-10780,1.389648
-11115,1.390625
-11550,1.391602
-11817,1.392578
-12000,1.393555
-12248,1.394531
-12343,1.395508
-12471,1.396484
-12511,1.397461
-12511,1.398438
-12491,1.399414
-12387,1.400391
-12295,1.401367
-12080,1.402344
-11945,1.403320
-11705,1.404297
-11298,1.405273
-10947,1.406250
-10525,1.407227
-10110,1.408203
-9580,1.409180
-9137,1.410156
-8642,1.411133
-8020,1.412109
-7466,1.413086
-6919,1.414062
-6233,1.415039
-5524,1.416016
-4790,1.416992
-4116,1.417969
-3282,1.418945
-2628,1.419922
-1954,1.420898
-1192,1.421875
-0363,1.422852
00371,1.423828
01113,1.424805
01934,1.425781
02652,1.426758
03438,1.427734
04148,1.428711
04901,1.429688
05579,1.430664
06241,1.431641
06852,1.432617
07534,1.433594
08124,1.434570
08630,1.435547
09145,1.436523
09703,1.437500
10158,1.438477
10461,1.439453
10995,1.440430
11322,1.441406
11618,1.442383
11825,1.443359
12120,1.444336
12200,1.445312
12303,1.446289
12391,1.447266
12407,1.448242
12375,1.449219
12327,1.450195
12264,1.451172
12136,1.452148
11825,1.453125
11594,1.454102
11195,1.455078
10924,1.456055
10485,1.457031
10206,1.458008
09775,1.458984
09169,1.459961
08730,1.460938
08128,1.461914
07589,1.462891
06931,1.463867
06321,1.464844
05595,1.465820
04718,1.466797
04176,1.467773
03482,1.468750
02636,1.469727
01894,1.470703
01200,1.471680
00403,1.472656
-0395,1.473633
-1161,1.474609
-1930,1.475586
-2716,1.476562
-3362,1.477539
-4192,1.478516
-4893,1.479492
-5552,1.480469
-6218,1.481445
-6999,1.482422
-7689,1.483398
-8275,1.484375
-8491,1.485352
-9149,1.486328
-9863,1.487305
-10285,1.488281
-10668,1.489258
-11027,1.490234
-11219,1.491211
-11649,1.492188
-11988,1.493164
-12295,1.494141
-12303,1.495117
-12224,1.496094
-12439,1.497070
-12495,1.498047
-12455,1.499023
-12455,1.500000
-12323,1.500977
-12120,1.501953
-11817,1.502930
-11649,1.503906
-11466,1.504883
-11143,1.505859
-10796,1.506836
-10397,1.507812
-9839,1.508789
-9364,1.509766
-8989,1.510742
-8515,1.511719
-7789,1.512695
-7047,1.513672
-6489,1.514648
-5803,1.515625
-5041,1.516602
-4391,1.517578
-3589,1.518555
-2875,1.519531
-2189,1.520508
-1432,1.521484
-0642,1.522461
00100,1.523438
00834,1.524414
01639,1.525391
02485,1.526367
03163,1.527344
03841,1.528320
04614,1.529297
05268,1.530273
05946,1.531250
06648,1.532227
07298,1.533203
07817,1.534180
08387,1.535156
08953,1.536133
09456,1.537109
09879,1.538086
10365,1.539062
10796,1.540039
11151,1.541016
11458,1.541992
11745,1.542969
11984,1.543945
12168,1.544922
12280,1.545898
12383,1.546875
12495,1.547852
12447,1.548828
12343,1.549805
12295,1.550781
12136,1.551758
11972,1.552734
11705,1.553711
11434,1.554688
11115,1.555664
10772,1.556641
10373,1.557617
09942,1.558594
09384,1.559570
08846,1.560547
08267,1.561523
07709,1.562500
07055,1.563477
06409,1.564453
05835,1.565430
05129,1.566406
04447,1.567383
03721,1.568359
03027,1.569336
02166,1.570312
01428,1.571289
00586,1.572266
-0179,1.573242
-0897,1.574219
-1615,1.575195
-2385,1.576172
-3210,1.577148
-3873,1.578125
-4562,1.579102
-5372,1.580078
-6002,1.581055
-6680,1.582031
-7302,1.583008
-7865,1.583984
-8459,1.584961
-8985,1.585938
-9472,1.586914
-9942,1.587891
-10421,1.588867
-10924,1.589844
-11227,1.590820
-11649,1.591797
-11889,1.592773
-12040,1.593750
-12268,1.594727
-12403,1.595703
-12503,1.596680
-12415,1.597656
-12551,1.598633
-12495,1.599609
-12415,1.600586
-12264,1.601562
-12164,1.602539
-11865,1.603516
-11570,1.604492
